LOCATION,RIVMILE,COLL_DATE,Replicate,MoYr,RM_MoYr_Rep,MACRO_GENSPECIES,INDIV
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Thienemannimyia gr. spp.,2
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Undetermined Baetidae,2
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Stenochironomus sp.,3
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Ancyronyx variegatus,4
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Cricotopus/Orthocladius Complex,2
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Thienemanniella sp.,33
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Simulium sp.,4
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Isonychia sp.,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Maccaffertium modestum,4
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Baetis intercalaris,4
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Polypedilum flavum,5
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Nanocladius sp.,11
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Rheotanytarsus exiguus gr.,5
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Epeorus sp.,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Undetermined Elmidae,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Microtendipes rydalensis gr.,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Ablabesmyia mallochi,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Apatania sp.,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Cricotopus sp.,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Lepidostoma sp.,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Neureclipsis sp.,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Nilotanypus sp.,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Polypedilum illinoense,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Rheotanytarsus pellucidus,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Stelechomyia perpulchra,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Stenelmis sp.,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Serratella deficiens,1
REGI,7.8,8/16/2017,2,Aug-17,7.8-Aug 2017-2,Ceratopsyche morosa,1
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Ablabesmyia mallochi,5
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Acerpenna pygmaea,19
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Agnetina flavescens,5
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Baetis intercalaris,8
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Brachycentrus appalachia,1
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Caenis sp.,1
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Ceratopsyche bronta,1
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Ceratopsyche morosa,133
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Ceratopsyche slossonae,7
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Cheumatopsyche sp.,48
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Chimarra obscura,23
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Chimarra socia,3
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Cricotopus/Orthocladius Complex,3
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Dicrotendipes sp.,3
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Glyptotendipes sp.,1
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Hydropsyche betteni,1
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Hydropsyche scalaris,27
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Hydropsyche sp.,8
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Hydroptila sp.,5
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Isonychia bicolor,7
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Maccaffertium sp.,12
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Macronychus glabratus,1
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Pentaneura sp.,11
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Polycentropus sp.,1
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Polypedilum flavum,13
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Simulium sp.,4
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Thienemannimyia gr. spp.,1
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Tricorythodes sp.,13
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Undetermined Hydroptilidae,1
REGI,2.8,8/30/2018,1,Aug-18,2.8-Aug 2018-1,Undetermined Physidae,1
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Ablabesmyia mallochi,2
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Acerpenna pygmaea,54
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Agnetina sp.,2
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Baetis intercalaris,44
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Ceratopsyche bronta,4
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Ceratopsyche morosa,158
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Ceratopsyche sp.,4
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Cheumatopsyche sp.,86
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Chimarra aterrima?,10
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Chimarra obscura,20
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Hydropsyche betteni,6
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Hydropsyche scalaris,24
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Hydroptila sp.,4
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Isonychia sp.,6
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Maccaffertium exiguum,4
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Maccaffertium mediopunctatum,3
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Microtendipes rydalensis gr.,2
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Neureclipsis sp.,2
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Oulimnius latiusculus,4
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Paragnetina immarginata,4
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Pentaneura sp.,6
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Polypedilum flavum,10
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Procloeon rivulare,6
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Promoresia elegans,4
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Serratella deficiens,2
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Simulium sp.,32
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Stenelmis sp.,2
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Thienemannimyia gr. spp.,6
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Tricorythodes sp.,26
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Tvetenia vitracies,2
REGI,2.8,8/30/2018,2,Aug-18,2.8-Aug 2018-2,Undetermined Heptageniidae,8
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Acerpenna pygmaea,48
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Acroneuria lycorias,1
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Baetis intercalaris,30
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Ceratopsyche morosa,31
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Cheumatopsyche sp.,78
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Chimarra obscura,2
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Cladotanytarsus sp.,2
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Hydropsyche betteni,3
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Hydropsyche scalaris,5
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Hydroptila sp.,3
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Isonychia bicolor,12
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Lepidostoma sp.,1
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Leucrocuta sp.,1
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Maccaffertium exiguum,39
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Maccaffertium mediopunctatum,11
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Macronychus glabratus,1
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Neureclipsis sp.,6
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Nilotanypus sp.,3
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Oecetis sp.,2
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Pentaneura sp.,1
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Polypedilum flavum,5
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Serratella deficiens,9
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Tanytarsus sp.,1
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Tricorythodes sp.,4
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Undetermined Perlodidae,1
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Undetermined Physidae,4
REGI,2.8,8/30/2018,3,Aug-18,2.8-Aug 2018-3,Undetermined Turbellaria,2
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Ablabesmyia mallochi,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Acerpenna pygmaea,21
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Amnicola limosa,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Baetis intercalaris,6
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Caenis sp.,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Ceratopsyche morosa,5
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Cheumatopsyche sp.,9
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Chimarra obscura,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Cladotanytarsus sp.,2
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Dicrotendipes sp.,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Hydropsyche scalaris,4
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Isonychia bicolor,7
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Labrundinia sp.,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Maccaffertium mediopunctatum,11
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Neureclipsis sp.,3
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Pentaneura sp.,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Polypedilum flavum,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Polypedilum scalaenum gr.,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Promoresia elegans,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Simulium sp.,2
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Stenelmis sp.,5
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Stenochironomus sp.,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Stenonema femoratum,4
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Tanytarsus sp.,1
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Thienemannimyia gr. spp.,2
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Tricorythodes sp.,6
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Undetermined Physidae,5
REGI,2.8,8/30/2018,4,Aug-18,2.8-Aug 2018-4,Undetermined Turbellaria,1
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Ablabesmyia mallochi,1
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Acerpenna pygmaea,3
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Acroneuria lycorias,2
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Amnicola sp.,2
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Ancyronyx sp.,1
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Baetis intercalaris,1
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Caenis sp.,3
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Cheumatopsyche sp.,3
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Dicrotendipes sp.,1
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Labrundinia sp.,1
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Maccaffertium mediopunctatum,44
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Neureclipsis sp.,1
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Oxyethira sp.,1
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Polycentropus sp.,2
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Polypedilum flavum,1
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Promoresia elegans,1
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Stenelmis sp.,4
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Stenochironomus sp.,25
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Thienemannimyia gr. spp.,3
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Tricorythodes sp.,4
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Undetermined Hydropsychidae,1
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Undetermined Physidae,8
REGI,3.1,8/30/2018,1,Aug-18,3.1-Aug 2018-1,Undetermined Turbellaria,17
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Acerpenna pygmaea,2
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Agnetina sp.,1
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Baetis intercalaris,1
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Caenis sp.,7
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Ceratopsyche morosa,2
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Chironomus sp.,1
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Leucrocuta sp.,1
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Maccaffertium luteum,2
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Maccaffertium mediopunctatum,3
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Microtendipes pedellus gr.,1
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Neureclipsis sp.,4
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Promoresia elegans,3
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Simulium sp.,1
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Stelechomyia sp.,1
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Stenacron interpunctatum,16
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Stenelmis sp.,1
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Tanytarsus sp.,3
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Thienemannimyia gr. spp.,2
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Tricorythodes sp.,2
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Undetermined Physidae,5
REGI,3.1,8/30/2018,2,Aug-18,3.1-Aug 2018-2,Undetermined Turbellaria,1
REGI,3.1,8/30/2018,3,Aug-18,3.1-Aug 2018-3,Cheumatopsyche sp.,3
REGI,3.1,8/30/2018,3,Aug-18,3.1-Aug 2018-3,Maccaffertium pudicum,5
REGI,3.1,8/30/2018,3,Aug-18,3.1-Aug 2018-3,Neureclipsis sp.,11
REGI,3.1,8/30/2018,3,Aug-18,3.1-Aug 2018-3,Stenacron sp.,15
REGI,3.1,8/30/2018,3,Aug-18,3.1-Aug 2018-3,Stenochironomus sp.,1
REGI,3.1,8/30/2018,3,Aug-18,3.1-Aug 2018-3,Thienemannimyia gr. spp.,1
REGI,3.1,8/30/2018,3,Aug-18,3.1-Aug 2018-3,Undetermined Leptophlebiidae,1
REGI,3.1,8/30/2018,3,Aug-18,3.1-Aug 2018-3,Undetermined Physidae,1
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Acerpenna pygmaea,3
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Amnicola limosa,1
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Atherix sp.,1
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Caenis sp.,1
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Maccaffertium luteum,2
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Macronychus glabratus,1
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Neureclipsis sp.,3
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Oecetis sp.,2
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Perlesta sp.,1
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Stenacron sp.,29
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Stenochironomus sp.,1
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Thienemannimyia gr. spp.,1
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Tribelos/Endochironomus/Phaenopsectra Co,1
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Undetermined Hydropsychidae,1
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Undetermined Leptophlebiidae,2
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Undetermined Physidae,9
REGI,3.1,8/30/2018,4,Aug-18,3.1-Aug 2018-4,Undetermined Turbellaria,1
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Acerpenna pygmaea,21
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Agnetina annulipes,5
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Amnicola limosa,3
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Baetis intercalaris,7
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Cheumatopsyche sp.,4
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Cricotopus/Orthocladius Complex,2
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Hydropsyche sp.,5
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Hydroptila sp.,1
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Isonychia bicolor,9
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Maccaffertium mediopunctatum,6
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Macronychus sp.,1
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Paragnetina immarginata,1
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Pentaneura sp.,1
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Plauditus sp.,1
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Polypedilum flavum,1
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Stenelmis sp.,2
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Stenochironomus sp.,8
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Stenonema femoratum,4
REGI,3.3,8/30/2018,1,Aug-18,3.3-Aug 2018-1,Tricorythodes sp.,4
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Acerpenna pygmaea,1
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Amnicola limosa,3
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Baetis intercalaris,2
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Centroptilum sp.,2
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Cheumatopsyche sp.,3
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Hydropsyche scalaris,1
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Leucrocuta sp.,2
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Maccaffertium mediopunctatum,7
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Maccaffertium vicarium,7
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Neureclipsis sp.,6
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Paragnetina media,1
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Simulium sp.,1
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Stenochironomus sp.,7
REGI,3.3,8/30/2018,2,Aug-18,3.3-Aug 2018-2,Stenonema femoratum,1
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Ablabesmyia mallochi,1
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Acerpenna pygmaea,11
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Acroneuria abnormis,4
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Baetis intercalaris,1
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Caenis sp.,3
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Cheumatopsyche sp.,29
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Chimarra sp.,1
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Cricotopus/Orthocladius Complex,2
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Glyptotendipes sp.,1
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Hydropsyche scalaris,10
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Hydroptila sp.,2
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Isonychia bicolor,9
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Maccaffertium mediopunctatum,29
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Neureclipsis sp.,9
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Nilotanypus sp.,1
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Oxyethira sp.,2
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Pentaneura sp.,1
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Polypedilum fallax gr.,1
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Polypedilum flavum,3
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Stenonema femoratum,16
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Tanytarsus sp.,1
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Thienemannimyia gr. spp.,1
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Tricorythodes sp.,4
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Undetermined Physidae,2
REGI,3.3,8/30/2018,3,Aug-18,3.3-Aug 2018-3,Undetermined Turbellaria,10
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Amnicola limosa,4
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Baetis tricaudatus,4
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Cheumatopsyche sp.,3
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Isonychia sp.,5
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Leucrocuta sp.,17
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Maccaffertium mediopunctatum,3
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Neureclipsis sp.,6
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Polypedilum flavum,1
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Stenochironomus sp.,2
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Stenonema femoratum,2
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Tricorythodes sp.,2
REGI,3.3,8/30/2018,4,Aug-18,3.3-Aug 2018-4,Undetermined Ephemeroptera,1
